fund_id,product_code,class_id,team_class_code,row_kind,year_rank,period,return_pct,source_page,quality_status
FUND000057,KR5153420022,CLASS000738,C,class_return,2,19.03.01~20.02.29,5.13,45,NORMAL
FUND000057,KR5153420022,CLASS000738,C,class_return,3,18.03.01~19.02.28,4.72,45,NORMAL
FUND000057,KR5153420022,CLASS000738,C,class_return,4,17.03.01~18.02.28,-0.62,45,NORMAL
FUND000057,KR5153420022,CLASS000738,C,class_return,5,16.03.01~17.02.28,-0.09,45,NORMAL
FUND000057,KR5153420022,CLASS000739,C-e,class_return,1,20.03.01~21.02.28,-1.32,45,NORMAL
FUND000057,KR5153420022,CLASS000739,C-e,class_return,2,19.03.01~20.02.29,5.32,45,NORMAL
FUND000057,KR5153420022,CLASS000739,C-e,class_return,3,18.03.01~19.02.28,4.9,45,NORMAL
FUND000057,KR5153420022,CLASS000739,C-e,class_return,4,17.03.01~18.02.28,-1.1,45,NORMAL
FUND000057,KR5153420022,,,fund,1,20.03.01~21.02.28,-0.96,45,NORMAL
FUND000057,KR5153420022,,,fund,2,19.03.01~20.02.29,5.7,45,NORMAL
FUND000057,KR5153420022,,,fund,3,18.03.01~19.02.28,5.29,45,NORMAL
FUND000057,KR5153420022,,,fund,4,17.03.01~18.02.28,-0.26,45,NORMAL
FUND000057,KR5153420022,,,fund,5,16.03.01~17.02.28,-0.09,45,NORMAL
FUND000057,KR5153420022,,,benchmark,1,20.03.01~21.02.28,-1.11,45,NORMAL
FUND000057,KR5153420022,,,benchmark,2,19.03.01~20.02.29,5.4,45,NORMAL
FUND000057,KR5153420022,,,benchmark,3,18.03.01~19.02.28,5.4,45,NORMAL
FUND000057,KR5153420022,,,benchmark,4,17.03.01~18.02.28,-0.12,45,NORMAL
FUND000057,KR5153420022,,,benchmark,5,16.03.01~17.02.28,0.5,45,NORMAL
FUND000058,KR5153420063,CLASS000740,A,class_return,1,24.02.01~25.01.31,3.69,41,NORMAL
FUND000058,KR5153420063,CLASS000740,A,class_return,2,23.02.01~24.01.31,3.74,41,NORMAL
FUND000058,KR5153420063,CLASS000740,A,class_return,3,22.02.01~23.01.31,1.34,41,NORMAL
FUND000058,KR5153420063,CLASS000740,A,class_return,4,21.02.01~22.01.31,-0.53,41,NORMAL
FUND000058,KR5153420063,CLASS000740,A,class_return,5,20.02.01~21.01.31,1.28,41,NORMAL
FUND000058,KR5153420063,CLASS000741,C-F,class_return,1,24.02.01~25.01.31,4.15,41,NORMAL
FUND000058,KR5153420063,CLASS000741,C-F,class_return,2,23.02.01~24.01.31,4.21,41,NORMAL
FUND000058,KR5153420063,CLASS000741,C-F,class_return,3,22.02.01~23.01.31,1.8,41,NORMAL
FUND000058,KR5153420063,CLASS000741,C-F,class_return,4,21.02.01~22.01.31,-0.08,41,NORMAL
FUND000058,KR5153420063,CLASS000741,C-F,class_return,5,20.02.01~21.01.31,1.74,41,NORMAL
FUND000058,KR5153420063,CLASS000742,C-P,class_return,1,24.02.01~25.01.31,3.87,41,NORMAL
FUND000058,KR5153420063,CLASS000742,C-P,class_return,2,23.02.01~24.01.31,3.93,41,NORMAL
FUND000058,KR5153420063,CLASS000742,C-P,class_return,3,22.02.01~23.01.31,1.52,41,NORMAL
FUND000058,KR5153420063,CLASS000742,C-P,class_return,4,21.02.01~22.01.31,-0.35,41,NORMAL
FUND000058,KR5153420063,CLASS000742,C-P,class_return,5,20.02.01~21.01.31,1.47,41,NORMAL
FUND000058,KR5153420063,CLASS000743,C-Pe,class_return,1,24.02.01~25.01.31,4.02,41,NORMAL
FUND000058,KR5153420063,CLASS000743,C-Pe,class_return,2,23.02.01~24.01.31,4.07,41,NORMAL
FUND000058,KR5153420063,CLASS000743,C-Pe,class_return,3,22.02.01~23.01.31,1.66,41,NORMAL
FUND000058,KR5153420063,CLASS000743,C-Pe,class_return,4,21.02.01~22.01.31,-0.21,41,NORMAL
FUND000058,KR5153420063,CLASS000743,C-Pe,class_return,5,20.02.01~21.01.31,1.61,41,NORMAL
FUND000058,KR5153420063,CLASS000744,C-P2,class_return,1,24.02.01~25.01.31,3.88,42,NORMAL
FUND000058,KR5153420063,CLASS000744,C-P2,class_return,2,23.02.01~24.01.31,3.94,42,NORMAL
FUND000058,KR5153420063,CLASS000744,C-P2,class_return,3,22.02.01~23.01.31,1.53,42,NORMAL
FUND000058,KR5153420063,CLASS000744,C-P2,class_return,4,21.02.01~22.01.31,-0.34,42,NORMAL
FUND000058,KR5153420063,CLASS000744,C-P2,class_return,5,20.02.01~21.01.31,1.48,42,NORMAL
FUND000058,KR5153420063,CLASS000745,C-P2e,class_return,1,24.02.01~25.01.31,4.03,42,NORMAL
FUND000058,KR5153420063,CLASS000745,C-P2e,class_return,2,23.02.01~24.01.31,4.08,42,NORMAL
FUND000058,KR5153420063,CLASS000745,C-P2e,class_return,3,22.02.01~23.01.31,1.68,42,NORMAL
FUND000058,KR5153420063,CLASS000745,C-P2e,class_return,4,21.02.01~22.01.31,-0.2,42,NORMAL
FUND000058,KR5153420063,CLASS000745,C-P2e,class_return,5,20.02.01~21.01.31,1.62,42,NORMAL
FUND000058,KR5153420063,CLASS000746,I,class_return,3,22.02.01~23.01.31,1.77,42,NORMAL
FUND000058,KR5153420063,CLASS000746,I,class_return,4,21.02.01~22.01.31,-0.11,42,NORMAL
FUND000058,KR5153420063,CLASS000746,I,class_return,5,20.02.01~21.01.31,0.07,42,NORMAL
FUND000058,KR5153420063,,,fund,1,24.02.01~25.01.31,4.36,42,NORMAL
FUND000058,KR5153420063,,,fund,2,23.02.01~24.01.31,4.41,42,NORMAL
FUND000058,KR5153420063,,,fund,3,22.02.01~23.01.31,2.0,42,NORMAL
FUND000058,KR5153420063,,,fund,4,21.02.01~22.01.31,0.12,42,NORMAL
FUND000058,KR5153420063,,,fund,5,20.02.01~21.01.31,1.94,42,NORMAL
FUND000058,KR5153420063,,,benchmark,1,24.02.01~25.01.31,4.2,42,NORMAL
FUND000058,KR5153420063,,,benchmark,2,23.02.01~24.01.31,3.95,42,NORMAL
FUND000058,KR5153420063,,,benchmark,3,22.02.01~23.01.31,1.52,42,NORMAL
FUND000058,KR5153420063,,,benchmark,4,21.02.01~22.01.31,0.02,42,NORMAL
FUND000058,KR5153420063,,,benchmark,5,20.02.01~21.01.31,1.68,42,NORMAL
FUND000059,KR5153420079,CLASS000750,C,class_return,1,24.08.01~25.07.31,4.0,44,NORMAL
FUND000059,KR5153420079,CLASS000750,C,class_return,2,23.08.01~24.07.31,6.18,44,NORMAL
FUND000059,KR5153420079,CLASS000750,C,class_return,3,22.08.01~23.07.31,2.44,44,NORMAL
FUND000059,KR5153420079,CLASS000750,C,class_return,4,21.08.01~22.07.31,-3.8,44,NORMAL
FUND000059,KR5153420079,CLASS000750,C,class_return,5,20.08.01~21.07.31,-1.17,44,NORMAL
FUND000059,KR5153420079,CLASS000751,C-e,class_return,1,24.08.01~25.07.31,4.07,44,NORMAL
FUND000059,KR5153420079,CLASS000751,C-e,class_return,2,23.08.01~24.07.31,6.25,44,NORMAL
FUND000059,KR5153420079,CLASS000751,C-e,class_return,3,22.08.01~23.07.31,2.51,44,NORMAL
FUND000059,KR5153420079,CLASS000751,C-e,class_return,4,21.08.01~22.07.31,-3.73,44,NORMAL
FUND000059,KR5153420079,CLASS000751,C-e,class_return,5,20.08.01~21.07.31,-1.14,44,NORMAL
FUND000059,KR5153420079,CLASS000753,C-I,class_return,1,24.08.01~25.07.31,4.43,44,NORMAL
FUND000059,KR5153420079,CLASS000753,C-I,class_return,2,23.08.01~24.07.31,6.62,44,NORMAL
FUND000059,KR5153420079,CLASS000753,C-I,class_return,3,22.08.01~23.07.31,2.87,44,NORMAL
FUND000059,KR5153420079,CLASS000753,C-I,class_return,4,21.08.01~22.07.31,-3.39,44,NORMAL
FUND000059,KR5153420079,CLASS000753,C-I,class_return,5,20.08.01~21.07.31,-0.79,44,NORMAL
FUND000059,KR5153420079,CLASS000755,F,class_return,1,24.08.01~25.07.31,4.47,44,NORMAL
FUND000059,KR5153420079,CLASS000755,F,class_return,2,23.08.01~24.07.31,6.65,44,NORMAL
FUND000059,KR5153420079,CLASS000755,F,class_return,3,22.08.01~23.07.31,2.9,44,NORMAL
FUND000059,KR5153420079,CLASS000755,F,class_return,4,21.08.01~22.07.31,-3.36,44,NORMAL
FUND000059,KR5153420079,CLASS000755,F,class_return,5,20.08.01~21.07.31,-0.76,44,NORMAL
FUND000059,KR5153420079,CLASS000756,S,class_return,1,24.08.01~25.07.31,4.31,45,NORMAL
FUND000059,KR5153420079,CLASS000756,S,class_return,2,23.08.01~24.07.31,6.49,45,NORMAL
FUND000059,KR5153420079,CLASS000756,S,class_return,3,22.08.01~23.07.31,2.75,45,NORMAL
FUND000059,KR5153420079,CLASS000756,S,class_return,4,21.08.01~22.07.31,-3.5,45,NORMAL
FUND000059,KR5153420079,CLASS000756,S,class_return,5,20.08.01~21.07.31,-0.91,45,NORMAL
FUND000059,KR5153420079,CLASS000757,C-P,class_return,1,24.08.01~25.07.31,4.09,45,NORMAL
FUND000059,KR5153420079,CLASS000757,C-P,class_return,2,23.08.01~24.07.31,6.27,45,NORMAL
FUND000059,KR5153420079,CLASS000757,C-P,class_return,3,22.08.01~23.07.31,2.54,45,NORMAL
FUND000059,KR5153420079,CLASS000757,C-P,class_return,4,21.08.01~22.07.31,-3.71,45,NORMAL
FUND000059,KR5153420079,CLASS000757,C-P,class_return,5,20.08.01~21.07.31,-1.12,45,NORMAL
FUND000059,KR5153420079,CLASS000758,C-Pe,class_return,1,24.08.01~25.07.31,4.28,45,NORMAL
FUND000059,KR5153420079,CLASS000758,C-Pe,class_return,2,23.08.01~24.07.31,6.46,45,NORMAL
FUND000059,KR5153420079,CLASS000758,C-Pe,class_return,3,22.08.01~23.07.31,2.71,45,NORMAL
FUND000059,KR5153420079,CLASS000758,C-Pe,class_return,4,21.08.01~22.07.31,-3.54,45,NORMAL
FUND000059,KR5153420079,CLASS000758,C-Pe,class_return,5,20.08.01~21.07.31,-0.94,45,NORMAL
FUND000059,KR5153420079,CLASS000759,C-P2,class_return,1,24.08.01~25.07.31,4.16,45,NORMAL
FUND000059,KR5153420079,CLASS000759,C-P2,class_return,2,23.08.01~24.07.31,6.35,45,NORMAL
FUND000059,KR5153420079,CLASS000759,C-P2,class_return,3,22.08.01~23.07.31,0.18,45,NORMAL
FUND000059,KR5153420079,CLASS000759,C-P2,class_return,5,20.08.01~21.07.31,-1.04,45,NORMAL
FUND000059,KR5153420079,CLASS000760,C-P2e,class_return,1,24.08.01~25.07.31,4.32,45,NORMAL
FUND000059,KR5153420079,CLASS000760,C-P2e,class_return,2,23.08.01~24.07.31,6.5,45,NORMAL
FUND000059,KR5153420079,CLASS000760,C-P2e,class_return,3,22.08.01~23.07.31,2.75,45,NORMAL
FUND000059,KR5153420079,CLASS000760,C-P2e,class_return,4,21.08.01~22.07.31,-3.5,45,NORMAL
FUND000059,KR5153420079,CLASS000760,C-P2e,class_return,5,20.08.01~21.07.31,-0.9,45,NORMAL
FUND000059,KR5153420079,,,fund,1,24.08.01~25.07.31,4.59,45,NORMAL
FUND000059,KR5153420079,,,fund,2,23.08.01~24.07.31,6.78,45,NORMAL
FUND000059,KR5153420079,,,fund,3,22.08.01~23.07.31,3.02,45,NORMAL
FUND000059,KR5153420079,,,fund,4,21.08.01~22.07.31,-3.25,45,NORMAL
FUND000059,KR5153420079,,,fund,5,20.08.01~21.07.31,-0.64,45,NORMAL
FUND000059,KR5153420079,,,benchmark,1,24.08.01~25.07.31,4.3,45,NORMAL
FUND000059,KR5153420079,,,benchmark,2,23.08.01~24.07.31,6.36,45,NORMAL
FUND000059,KR5153420079,,,benchmark,3,22.08.01~23.07.31,1.45,45,NORMAL
FUND000059,KR5153420079,,,benchmark,4,21.08.01~22.07.31,-2.9,45,NORMAL
FUND000059,KR5153420079,,,benchmark,5,20.08.01~21.07.31,-0.69,45,NORMAL
FUND000060,KR5153420105,CLASS000761,A,class_return,1,24.12.01~25.11.30,-1.39,47,NORMAL
FUND000060,KR5153420105,CLASS000761,A,class_return,2,23.12.01~24.11.30,9.63,47,NORMAL
FUND000060,KR5153420105,CLASS000761,A,class_return,3,22.12.01~23.11.30,5.58,47,NORMAL
FUND000060,KR5153420105,CLASS000761,A,class_return,4,21.12.01~22.11.30,-7.73,47,NORMAL
FUND000060,KR5153420105,CLASS000761,A,class_return,5,20.12.01~21.11.30,-2.36,47,NORMAL
FUND000060,KR5153420105,CLASS000764,C,class_return,1,24.12.01~25.11.30,-1.48,47,NORMAL
FUND000060,KR5153420105,CLASS000764,C,class_return,2,23.12.01~24.11.30,9.54,47,NORMAL
FUND000060,KR5153420105,CLASS000764,C,class_return,3,22.12.01~23.11.30,5.49,47,NORMAL
FUND000060,KR5153420105,CLASS000764,C,class_return,4,21.12.01~22.11.30,-7.81,47,NORMAL
FUND000060,KR5153420105,CLASS000764,C,class_return,5,20.12.01~21.11.30,-2.45,47,NORMAL
FUND000060,KR5153420105,CLASS000765,C-e,class_return,1,24.12.01~25.11.30,-1.44,47,NORMAL
FUND000060,KR5153420105,CLASS000765,C-e,class_return,2,23.12.01~24.11.30,9.58,47,NORMAL
FUND000060,KR5153420105,CLASS000765,C-e,class_return,3,22.12.01~23.11.30,5.53,47,NORMAL
FUND000060,KR5153420105,CLASS000765,C-e,class_return,4,21.12.01~22.11.30,-7.77,47,NORMAL
FUND000060,KR5153420105,CLASS000765,C-e,class_return,5,20.12.01~21.11.30,-2.41,47,NORMAL
FUND000060,KR5153420105,CLASS000767,C-P,class_return,1,24.12.01~25.11.30,-1.47,47,NORMAL
FUND000060,KR5153420105,CLASS000767,C-P,class_return,2,23.12.01~24.11.30,9.55,47,NORMAL
FUND000060,KR5153420105,CLASS000767,C-P,class_return,3,22.12.01~23.11.30,5.5,47,NORMAL
FUND000060,KR5153420105,CLASS000767,C-P,class_return,4,21.12.01~22.11.30,-7.8,47,NORMAL
FUND000060,KR5153420105,CLASS000767,C-P,class_return,5,20.12.01~21.11.30,-2.44,47,NORMAL
FUND000060,KR5153420105,CLASS000768,C-Pe,class_return,1,24.12.01~25.11.30,-1.33,47,NORMAL
FUND000060,KR5153420105,CLASS000768,C-Pe,class_return,2,23.12.01~24.11.30,9.7,47,NORMAL
FUND000060,KR5153420105,CLASS000768,C-Pe,class_return,3,22.12.01~23.11.30,5.65,47,NORMAL
FUND000060,KR5153420105,CLASS000768,C-Pe,class_return,4,21.12.01~22.11.30,-7.67,47,NORMAL
FUND000060,KR5153420105,CLASS000768,C-Pe,class_return,5,20.12.01~21.11.30,-2.3,47,NORMAL
FUND000060,KR5153420105,CLASS000769,C-P2,class_return,1,24.12.01~25.11.30,-1.46,47,NORMAL
FUND000060,KR5153420105,CLASS000769,C-P2,class_return,2,23.12.01~24.11.30,9.56,47,NORMAL
FUND000060,KR5153420105,CLASS000769,C-P2,class_return,3,22.12.01~23.11.30,5.51,47,NORMAL
FUND000060,KR5153420105,CLASS000769,C-P2,class_return,4,21.12.01~22.11.30,-7.79,47,NORMAL
FUND000060,KR5153420105,CLASS000769,C-P2,class_return,5,20.12.01~21.11.30,-2.43,47,NORMAL
FUND000060,KR5153420105,CLASS000770,C-P2e,class_return,1,24.12.01~25.11.30,-1.32,48,NORMAL
FUND000060,KR5153420105,CLASS000770,C-P2e,class_return,2,23.12.01~24.11.30,9.71,48,NORMAL
FUND000060,KR5153420105,CLASS000770,C-P2e,class_return,3,22.12.01~23.11.30,5.66,48,NORMAL
FUND000060,KR5153420105,CLASS000770,C-P2e,class_return,4,21.12.01~22.11.30,-7.66,48,NORMAL
FUND000060,KR5153420105,CLASS000770,C-P2e,class_return,5,20.12.01~21.11.30,-2.29,48,NORMAL
FUND000060,KR5153420105,CLASS000771,C-PI,class_return,1,24.12.01~25.11.30,-1.21,48,NORMAL
FUND000060,KR5153420105,CLASS000771,C-PI,class_return,2,23.12.01~24.11.30,9.83,48,NORMAL
FUND000060,KR5153420105,CLASS000771,C-PI,class_return,3,22.12.01~23.11.30,5.77,48,NORMAL
FUND000060,KR5153420105,CLASS000771,C-PI,class_return,4,21.12.01~22.11.30,-7.56,48,NORMAL
FUND000060,KR5153420105,CLASS000771,C-PI,class_return,5,20.12.01~21.11.30,-2.19,48,NORMAL
FUND000060,KR5153420105,,직판F,class_return,1,24.12.01~25.11.30,-1.2,48,NORMAL
FUND000060,KR5153420105,,직판F,class_return,2,23.12.01~24.11.30,9.84,48,NORMAL
FUND000060,KR5153420105,,직판F,class_return,3,22.12.01~23.11.30,5.78,48,NORMAL
FUND000060,KR5153420105,,직판F,class_return,4,21.12.01~22.11.30,-7.55,48,NORMAL
FUND000060,KR5153420105,,직판F,class_return,5,20.12.01~21.11.30,-2.18,48,NORMAL
FUND000060,KR5153420105,CLASS000772,I,class_return,3,22.12.01~23.11.30,1.36,48,NORMAL
FUND000060,KR5153420105,CLASS000773,S,class_return,1,24.12.01~25.11.30,-1.35,48,NORMAL
FUND000060,KR5153420105,CLASS000773,S,class_return,2,23.12.01~24.11.30,9.68,48,NORMAL
FUND000060,KR5153420105,CLASS000773,S,class_return,3,22.12.01~23.11.30,5.62,48,NORMAL
FUND000060,KR5153420105,CLASS000773,S,class_return,4,21.12.01~22.11.30,-7.69,48,NORMAL
FUND000060,KR5153420105,CLASS000773,S,class_return,5,20.12.01~21.11.30,-2.32,48,NORMAL
FUND000060,KR5153420105,,,fund,1,24.12.01~25.11.30,-1.04,48,NORMAL
FUND000060,KR5153420105,,,fund,2,23.12.01~24.11.30,10.01,48,NORMAL
FUND000060,KR5153420105,,,fund,3,22.12.01~23.11.30,5.95,48,NORMAL
FUND000060,KR5153420105,,,fund,4,21.12.01~22.11.30,-7.4,48,NORMAL
FUND000060,KR5153420105,,,fund,5,20.12.01~21.11.30,-2.02,48,NORMAL
FUND000060,KR5153420105,,,benchmark,1,24.12.01~25.11.30,-1.22,48,NORMAL
FUND000060,KR5153420105,,,benchmark,2,23.12.01~24.11.30,9.93,48,NORMAL
FUND000060,KR5153420105,,,benchmark,3,22.12.01~23.11.30,5.36,48,NORMAL
FUND000060,KR5153420105,,,benchmark,4,21.12.01~22.11.30,-7.53,48,NORMAL
FUND000060,KR5153420105,,,benchmark,5,20.12.01~21.11.30,-1.91,48,NORMAL
FUND000061,KR5153420318,CLASS000775,A-e,class_return,1,24.10.01~25.09.30,1.06,49,NORMAL
FUND000061,KR5153420318,CLASS000778,C-e,class_return,1,24.10.01~25.09.30,0.86,50,NORMAL
FUND000061,KR5153420318,CLASS000781,F,class_return,1,24.10.01~25.09.30,1.36,50,NORMAL
FUND000061,KR5153420318,CLASS000784,C-Pe,class_return,1,24.10.01~25.09.30,1.17,50,NORMAL
FUND000061,KR5153420318,CLASS000786,C-P2e,class_return,1,24.10.01~25.09.30,1.18,50,NORMAL
FUND000061,KR5153420318,,,fund,1,24.10.01~25.09.30,1.72,50,NORMAL
FUND000061,KR5153420318,,,benchmark,1,24.10.01~25.09.30,4.24,50,NORMAL
FUND000063,KR5153450009,CLASS000800,C,class_return,1,24.03.01~25.02.28,-1.58,34,NORMAL
FUND000063,KR5153450009,CLASS000800,C,class_return,2,23.03.01~24.02.29,4.68,34,NORMAL
FUND000063,KR5153450009,CLASS000800,C,class_return,3,22.03.01~23.02.28,-10.09,34,NORMAL
FUND000063,KR5153450009,CLASS000800,C,class_return,4,21.03.01~22.02.28,-9.64,34,NORMAL
FUND000063,KR5153450009,CLASS000800,C,class_return,5,20.03.01~21.02.28,56.72,34,NORMAL
FUND000063,KR5153450009,CLASS000802,C-P2e,class_return,1,24.03.01~25.02.28,-1.33,34,NORMAL
FUND000063,KR5153450009,CLASS000802,C-P2e,class_return,2,23.03.01~24.02.29,4.94,34,NORMAL
FUND000063,KR5153450009,CLASS000802,C-P2e,class_return,3,22.03.01~23.02.28,-9.87,34,NORMAL
FUND000063,KR5153450009,CLASS000802,C-P2e,class_return,4,21.03.01~22.02.28,-9.4,34,NORMAL
FUND000063,KR5153450009,CLASS000802,C-P2e,class_return,5,20.03.01~21.02.28,57.08,34,NORMAL
FUND000063,KR5153450009,,,fund,1,24.03.01~25.02.28,-0.63,34,NORMAL
FUND000063,KR5153450009,,,fund,2,23.03.01~24.02.29,5.67,34,NORMAL
FUND000063,KR5153450009,,,fund,3,22.03.01~23.02.28,-9.25,34,NORMAL
FUND000063,KR5153450009,,,fund,4,21.03.01~22.02.28,-8.75,34,NORMAL
FUND000063,KR5153450009,,,fund,5,20.03.01~21.02.28,58.13,34,NORMAL
FUND000063,KR5153450009,,,benchmark,1,24.03.01~25.02.28,-4.15,34,NORMAL
FUND000063,KR5153450009,,,benchmark,2,23.03.01~24.02.29,9.51,34,NORMAL
FUND000063,KR5153450009,,,benchmark,3,22.03.01~23.02.28,-10.61,34,NORMAL
FUND000063,KR5153450009,,,benchmark,4,21.03.01~22.02.28,-10.41,34,NORMAL
FUND000063,KR5153450009,,,benchmark,5,20.03.01~21.02.28,51.63,34,NORMAL
FUND000064,KR5153450112,CLASS000803,C,class_return,1,24.05.01~25.04.30,-2.57,70,NORMAL
FUND000064,KR5153450112,CLASS000803,C,class_return,2,23.05.01~24.04.30,13.81,70,NORMAL
FUND000064,KR5153450112,CLASS000803,C,class_return,3,22.05.01~23.04.30,-6.16,70,NORMAL
FUND000064,KR5153450112,CLASS000803,C,class_return,4,21.05.01~22.04.30,-12.42,70,NORMAL
FUND000064,KR5153450112,CLASS000803,C,class_return,5,20.05.01~21.04.30,59.06,70,NORMAL
FUND000064,KR5153450112,CLASS000804,C-e,class_return,1,24.05.01~25.04.30,-2.1,70,NORMAL
FUND000064,KR5153450112,CLASS000804,C-e,class_return,2,23.05.01~24.04.30,14.34,70,NORMAL
FUND000064,KR5153450112,CLASS000804,C-e,class_return,3,22.05.01~23.04.30,-5.69,70,NORMAL
FUND000064,KR5153450112,CLASS000804,C-e,class_return,4,21.05.01~22.04.30,-12.0,70,NORMAL
FUND000064,KR5153450112,CLASS000804,C-e,class_return,5,20.05.01~21.04.30,59.78,70,NORMAL
FUND000064,KR5153450112,,,fund,1,24.05.01~25.04.30,-1.04,70,NORMAL
FUND000064,KR5153450112,,,fund,2,23.05.01~24.04.30,15.52,70,NORMAL
FUND000064,KR5153450112,,,fund,3,22.05.01~23.04.30,-4.63,70,NORMAL
FUND000064,KR5153450112,,,fund,4,21.05.01~22.04.30,-11.06,70,NORMAL
FUND000064,KR5153450112,,,fund,5,20.05.01~21.04.30,61.42,70,NORMAL
FUND000064,KR5153450112,,,benchmark,1,24.05.01~25.04.30,-5.03,70,NORMAL
FUND000064,KR5153450112,,,benchmark,2,23.05.01~24.04.30,7.62,70,NORMAL
FUND000064,KR5153450112,,,benchmark,3,22.05.01~23.04.30,-7.18,70,NORMAL
FUND000064,KR5153450112,,,benchmark,4,21.05.01~22.04.30,-14.38,70,NORMAL
FUND000064,KR5153450112,,,benchmark,5,20.05.01~21.04.30,61.63,70,NORMAL
FUND000065,KR5153450209,CLASS000805,C,class_return,1,24.07.01~25.06.30,5.76,34,NORMAL
FUND000065,KR5153450209,CLASS000805,C,class_return,2,23.07.01~24.06.30,11.42,34,NORMAL
FUND000065,KR5153450209,CLASS000805,C,class_return,3,22.07.01~23.06.30,7.21,34,NORMAL
FUND000065,KR5153450209,CLASS000805,C,class_return,4,21.07.01~22.06.30,-15.59,34,NORMAL
FUND000065,KR5153450209,CLASS000805,C,class_return,5,20.07.01~21.06.30,62.99,34,NORMAL
FUND000065,KR5153450209,CLASS000806,C-P2e,class_return,1,24.07.01~25.06.30,6.18,34,NORMAL
FUND000065,KR5153450209,CLASS000806,C-P2e,class_return,2,23.07.01~24.06.30,11.88,34,NORMAL
FUND000065,KR5153450209,CLASS000806,C-P2e,class_return,3,22.07.01~23.06.30,7.64,34,NORMAL
FUND000065,KR5153450209,CLASS000806,C-P2e,class_return,4,21.07.01~22.06.30,-15.24,34,NORMAL
FUND000065,KR5153450209,CLASS000806,C-P2e,class_return,5,20.07.01~21.06.30,63.61,34,NORMAL
FUND000065,KR5153450209,,,fund,1,24.07.01~25.06.30,7.02,34,NORMAL
FUND000065,KR5153450209,,,fund,2,23.07.01~24.06.30,12.77,34,NORMAL
FUND000065,KR5153450209,,,fund,3,22.07.01~23.06.30,8.5,34,NORMAL
FUND000065,KR5153450209,,,fund,4,21.07.01~22.06.30,-14.54,34,NORMAL
FUND000065,KR5153450209,,,fund,5,20.07.01~21.06.30,64.84,34,NORMAL
FUND000065,KR5153450209,,,benchmark,1,24.07.01~25.06.30,9.79,34,NORMAL
FUND000065,KR5153450209,,,benchmark,2,23.07.01~24.06.30,9.11,34,NORMAL
FUND000065,KR5153450209,,,benchmark,3,22.07.01~23.06.30,9.93,34,NORMAL
FUND000065,KR5153450209,,,benchmark,4,21.07.01~22.06.30,-29.24,34,NORMAL
FUND000065,KR5153450209,,,benchmark,5,20.07.01~21.06.30,56.36,34,NORMAL
FUND000066,KR5153450250,CLASS000809,C,class_return,1,24.09.01~25.08.31,17.69,34,NORMAL
FUND000066,KR5153450250,CLASS000809,C,class_return,2,23.09.01~24.08.31,14.22,34,NORMAL
FUND000066,KR5153450250,CLASS000809,C,class_return,3,22.09.01~23.08.31,5.19,34,NORMAL
FUND000066,KR5153450250,CLASS000809,C,class_return,4,21.09.01~22.08.31,-15.76,34,NORMAL
FUND000066,KR5153450250,CLASS000809,C,class_return,5,20.09.01~21.08.31,34.82,34,NORMAL
FUND000066,KR5153450250,CLASS000810,C-P2e,class_return,1,24.09.01~25.08.31,18.16,34,NORMAL
FUND000066,KR5153450250,CLASS000810,C-P2e,class_return,2,23.09.01~24.08.31,14.67,34,NORMAL
FUND000066,KR5153450250,CLASS000810,C-P2e,class_return,3,22.09.01~23.08.31,5.63,34,NORMAL
FUND000066,KR5153450250,CLASS000810,C-P2e,class_return,4,21.09.01~22.08.31,-15.41,34,NORMAL
FUND000066,KR5153450250,CLASS000810,C-P2e,class_return,5,20.09.01~21.08.31,35.34,34,NORMAL
FUND000066,KR5153450250,,,fund,1,24.09.01~25.08.31,19.09,34,NORMAL
FUND000066,KR5153450250,,,fund,2,23.09.01~24.08.31,15.56,34,NORMAL
FUND000066,KR5153450250,,,fund,3,22.09.01~23.08.31,6.48,34,NORMAL
FUND000066,KR5153450250,,,fund,4,21.09.01~22.08.31,-14.71,34,NORMAL
FUND000066,KR5153450250,,,fund,5,20.09.01~21.08.31,36.39,34,NORMAL
FUND000066,KR5153450250,,,benchmark,1,24.09.01~25.08.31,19.13,34,NORMAL
FUND000066,KR5153450250,,,benchmark,2,23.09.01~24.08.31,4.62,34,NORMAL
FUND000066,KR5153450250,,,benchmark,3,22.09.01~23.08.31,3.41,34,NORMAL
FUND000066,KR5153450250,,,benchmark,4,21.09.01~22.08.31,-22.73,34,NORMAL
FUND000066,KR5153450250,,,benchmark,5,20.09.01~21.08.31,37.53,34,NORMAL
FUND000067,KR5153450268,CLASS000812,A,class_return,1,24.12.01~25.11.30,18.56,49,NORMAL
FUND000067,KR5153450268,CLASS000812,A,class_return,2,23.12.01~24.11.30,-1.99,49,NORMAL
FUND000067,KR5153450268,CLASS000812,A,class_return,3,22.12.01~23.11.30,6.79,49,NORMAL
FUND000067,KR5153450268,CLASS000812,A,class_return,4,21.12.01~22.11.30,-0.68,49,NORMAL
FUND000067,KR5153450268,CLASS000812,A,class_return,5,20.12.01~21.11.30,15.91,49,NORMAL
FUND000067,KR5153450268,CLASS000813,A-e,class_return,1,24.12.01~25.11.30,18.88,49,NORMAL
FUND000067,KR5153450268,CLASS000813,A-e,class_return,2,23.12.01~24.11.30,-1.72,49,NORMAL
FUND000067,KR5153450268,CLASS000813,A-e,class_return,3,22.12.01~23.11.30,7.08,49,NORMAL
