fund_id,product_code,class_id,team_class_code,row_kind,period,return_pct,inception_date,source_page,source_pages,method,confidence,evidence
FUND000067,KR5153450268,CLASS000824,C-I,class_return,SINCE_INCEPTION,-,2014-05-09,48,[48],cell_grid,1.0,종류C-I 수수료미징구-오프라인-기관 종류C-I 수수료미징구-오프라인-기관 - - - - -
FUND000067,KR5153450268,CLASS000826,C-Pe,class_return,1Y,18.65,2016-01-15,49,[49],cell_grid,1.0,종류C-Pe 수수료미징구-온라인-개인연금 종류C-Pe 수수료미징구-온라인-개인연금 18.65 7.87 7.53 7.47 4.86
FUND000067,KR5153450268,CLASS000826,C-Pe,class_return,2Y,7.87,2016-01-15,49,[49],cell_grid,1.0,종류C-Pe 수수료미징구-온라인-개인연금 종류C-Pe 수수료미징구-온라인-개인연금 18.65 7.87 7.53 7.47 4.86
FUND000067,KR5153450268,CLASS000826,C-Pe,class_return,3Y,7.53,2016-01-15,49,[49],cell_grid,1.0,종류C-Pe 수수료미징구-온라인-개인연금 종류C-Pe 수수료미징구-온라인-개인연금 18.65 7.87 7.53 7.47 4.86
FUND000067,KR5153450268,CLASS000826,C-Pe,class_return,5Y,7.47,2016-01-15,49,[49],cell_grid,1.0,종류C-Pe 수수료미징구-온라인-개인연금 종류C-Pe 수수료미징구-온라인-개인연금 18.65 7.87 7.53 7.47 4.86
FUND000067,KR5153450268,CLASS000826,C-Pe,class_return,SINCE_INCEPTION,4.86,2016-01-15,49,[49],cell_grid,1.0,종류C-Pe 수수료미징구-온라인-개인연금 종류C-Pe 수수료미징구-온라인-개인연금 18.65 7.87 7.53 7.47 4.86
FUND000067,KR5153450268,CLASS000828,C-P2e,class_return,1Y,18.77,2020-12-31,49,[49],cell_grid,1.0,종류C-P2e 수수료미징구-온라인-퇴직연금 종류C-P2e 수수료미징구-온라인-퇴직연금 18.77 7.97 7.64 - 6.96
FUND000067,KR5153450268,CLASS000828,C-P2e,class_return,2Y,7.97,2020-12-31,49,[49],cell_grid,1.0,종류C-P2e 수수료미징구-온라인-퇴직연금 종류C-P2e 수수료미징구-온라인-퇴직연금 18.77 7.97 7.64 - 6.96
FUND000067,KR5153450268,CLASS000828,C-P2e,class_return,3Y,7.64,2020-12-31,49,[49],cell_grid,1.0,종류C-P2e 수수료미징구-온라인-퇴직연금 종류C-P2e 수수료미징구-온라인-퇴직연금 18.77 7.97 7.64 - 6.96
FUND000067,KR5153450268,CLASS000828,C-P2e,class_return,5Y,-,2020-12-31,49,[49],cell_grid,1.0,종류C-P2e 수수료미징구-온라인-퇴직연금 종류C-P2e 수수료미징구-온라인-퇴직연금 18.77 7.97 7.64 - 6.96
FUND000067,KR5153450268,CLASS000828,C-P2e,class_return,SINCE_INCEPTION,6.96,2020-12-31,49,[49],cell_grid,1.0,종류C-P2e 수수료미징구-온라인-퇴직연금 종류C-P2e 수수료미징구-온라인-퇴직연금 18.77 7.97 7.64 - 6.96
FUND000068,KR5153450431,CLASS000829,C,class_return,1Y,9.92,2012-05-08,4,[4],cell_grid,1.0,수수료미징구-오프라인-개인 2012.05.08 연금(C) 수수료미징구-오프라인-개인 연금(C) 2012.05.08 9.92 12.87 12.09 9.65 4.52
FUND000068,KR5153450431,CLASS000829,C,class_return,2Y,12.87,2012-05-08,4,[4],cell_grid,1.0,수수료미징구-오프라인-개인 2012.05.08 연금(C) 수수료미징구-오프라인-개인 연금(C) 2012.05.08 9.92 12.87 12.09 9.65 4.52
FUND000068,KR5153450431,CLASS000829,C,class_return,3Y,12.09,2012-05-08,4,[4],cell_grid,1.0,수수료미징구-오프라인-개인 2012.05.08 연금(C) 수수료미징구-오프라인-개인 연금(C) 2012.05.08 9.92 12.87 12.09 9.65 4.52
FUND000068,KR5153450431,CLASS000829,C,class_return,5Y,9.65,2012-05-08,4,[4],cell_grid,1.0,수수료미징구-오프라인-개인 2012.05.08 연금(C) 수수료미징구-오프라인-개인 연금(C) 2012.05.08 9.92 12.87 12.09 9.65 4.52
FUND000068,KR5153450431,CLASS000829,C,class_return,SINCE_INCEPTION,4.52,2012-05-08,4,[4],cell_grid,1.0,수수료미징구-오프라인-개인 2012.05.08 연금(C) 수수료미징구-오프라인-개인 연금(C) 2012.05.08 9.92 12.87 12.09 9.65 4.52
FUND000068,KR5153450431,CLASS000830,C-e,class_return,1Y,10.27,2017-09-25,4,[4],cell_grid,1.0,수수료미징구-온라인-개인연 2017.09.25 금(C-e) 수수료미징구-온라인-개인연 금(C-e) 2017.09.25 10.27 13.23 12.45 10.04 4.65
FUND000068,KR5153450431,CLASS000830,C-e,class_return,2Y,13.23,2017-09-25,4,[4],cell_grid,1.0,수수료미징구-온라인-개인연 2017.09.25 금(C-e) 수수료미징구-온라인-개인연 금(C-e) 2017.09.25 10.27 13.23 12.45 10.04 4.65
FUND000068,KR5153450431,CLASS000830,C-e,class_return,3Y,12.45,2017-09-25,4,[4],cell_grid,1.0,수수료미징구-온라인-개인연 2017.09.25 금(C-e) 수수료미징구-온라인-개인연 금(C-e) 2017.09.25 10.27 13.23 12.45 10.04 4.65
FUND000068,KR5153450431,CLASS000830,C-e,class_return,5Y,10.04,2017-09-25,4,[4],cell_grid,1.0,수수료미징구-온라인-개인연 2017.09.25 금(C-e) 수수료미징구-온라인-개인연 금(C-e) 2017.09.25 10.27 13.23 12.45 10.04 4.65
FUND000068,KR5153450431,CLASS000830,C-e,class_return,SINCE_INCEPTION,4.65,2017-09-25,4,[4],cell_grid,1.0,수수료미징구-온라인-개인연 2017.09.25 금(C-e) 수수료미징구-온라인-개인연 금(C-e) 2017.09.25 10.27 13.23 12.45 10.04 4.65
FUND000068,KR5153450431,,,fund,1Y,10.82,2012-05-08,4,[4],cell_grid,1.0,투자실적 투자신탁 추이 투자실적 추이 투자신탁 10.82 13.79 12.99 10.69 5.19
FUND000068,KR5153450431,,,fund,2Y,13.79,2012-05-08,4,[4],cell_grid,1.0,투자실적 투자신탁 추이 투자실적 추이 투자신탁 10.82 13.79 12.99 10.69 5.19
FUND000068,KR5153450431,,,fund,3Y,12.99,2012-05-08,4,[4],cell_grid,1.0,투자실적 투자신탁 추이 투자실적 추이 투자신탁 10.82 13.79 12.99 10.69 5.19
FUND000068,KR5153450431,,,fund,5Y,10.69,2012-05-08,4,[4],cell_grid,1.0,투자실적 투자신탁 추이 투자실적 추이 투자신탁 10.82 13.79 12.99 10.69 5.19
FUND000068,KR5153450431,,,fund,SINCE_INCEPTION,5.19,2012-05-08,4,[4],cell_grid,1.0,투자실적 투자신탁 추이 투자실적 추이 투자신탁 10.82 13.79 12.99 10.69 5.19
FUND000068,KR5153450431,,,benchmark,1Y,7.96,2012-05-08,4,[4],cell_grid,1.0,"(연평균 2012.05.08 비교지수 수익률, (연평균 수익률, 비교지수 7.96 10.75 10.50 8.16 3.62"
FUND000068,KR5153450431,,,benchmark,2Y,10.75,2012-05-08,4,[4],cell_grid,1.0,"(연평균 2012.05.08 비교지수 수익률, (연평균 수익률, 비교지수 7.96 10.75 10.50 8.16 3.62"
FUND000068,KR5153450431,,,benchmark,3Y,10.50,2012-05-08,4,[4],cell_grid,1.0,"(연평균 2012.05.08 비교지수 수익률, (연평균 수익률, 비교지수 7.96 10.75 10.50 8.16 3.62"
FUND000068,KR5153450431,,,benchmark,5Y,8.16,2012-05-08,4,[4],cell_grid,1.0,"(연평균 2012.05.08 비교지수 수익률, (연평균 수익률, 비교지수 7.96 10.75 10.50 8.16 3.62"
FUND000068,KR5153450431,,,benchmark,SINCE_INCEPTION,3.62,2012-05-08,4,[4],cell_grid,1.0,"(연평균 2012.05.08 비교지수 수익률, (연평균 수익률, 비교지수 7.96 10.75 10.50 8.16 3.62"
FUND000068,KR5153450431,,,volatility,1Y,19.83,2012-05-08,4,[4],cell_grid,1.0,단위: %) 수익률 변동성 단위: %) 수익률 변동성 19.83 17.77 16.98 17.29 16.39
FUND000068,KR5153450431,,,volatility,2Y,17.77,2012-05-08,4,[4],cell_grid,1.0,단위: %) 수익률 변동성 단위: %) 수익률 변동성 19.83 17.77 16.98 17.29 16.39
FUND000068,KR5153450431,,,volatility,3Y,16.98,2012-05-08,4,[4],cell_grid,1.0,단위: %) 수익률 변동성 단위: %) 수익률 변동성 19.83 17.77 16.98 17.29 16.39
FUND000068,KR5153450431,,,volatility,5Y,17.29,2012-05-08,4,[4],cell_grid,1.0,단위: %) 수익률 변동성 단위: %) 수익률 변동성 19.83 17.77 16.98 17.29 16.39
FUND000068,KR5153450431,,,volatility,SINCE_INCEPTION,16.39,2012-05-08,4,[4],cell_grid,1.0,단위: %) 수익률 변동성 단위: %) 수익률 변동성 19.83 17.77 16.98 17.29 16.39
FUND000069,KR5153450658,CLASS000831,A,class_return,1Y,2.91,2017-11-17,5,[5],cell_grid,1.0,수수료선취-오프라인(A) 2017.11.17 수수료선취-오프라인(A) 2017.11.17 2.91 3.45 4.12 2.55 1.05
FUND000069,KR5153450658,CLASS000831,A,class_return,2Y,3.45,2017-11-17,5,[5],cell_grid,1.0,수수료선취-오프라인(A) 2017.11.17 수수료선취-오프라인(A) 2017.11.17 2.91 3.45 4.12 2.55 1.05
FUND000069,KR5153450658,CLASS000831,A,class_return,3Y,4.12,2017-11-17,5,[5],cell_grid,1.0,수수료선취-오프라인(A) 2017.11.17 수수료선취-오프라인(A) 2017.11.17 2.91 3.45 4.12 2.55 1.05
FUND000069,KR5153450658,CLASS000831,A,class_return,5Y,2.55,2017-11-17,5,[5],cell_grid,1.0,수수료선취-오프라인(A) 2017.11.17 수수료선취-오프라인(A) 2017.11.17 2.91 3.45 4.12 2.55 1.05
FUND000069,KR5153450658,CLASS000831,A,class_return,SINCE_INCEPTION,1.05,2017-11-17,5,[5],cell_grid,1.0,수수료선취-오프라인(A) 2017.11.17 수수료선취-오프라인(A) 2017.11.17 2.91 3.45 4.12 2.55 1.05
FUND000069,KR5153450658,CLASS000834,C1,class_return,1Y,-,2017-10-23,5,[5],cell_grid,1.0,수수료미징구-오프라인-보수 2017.10.23 체감(C1) 수수료미징구-오프라인-보수 체감(C1) 2017.10.23 - - - - -
FUND000069,KR5153450658,CLASS000834,C1,class_return,2Y,-,2017-10-23,5,[5],cell_grid,1.0,수수료미징구-오프라인-보수 2017.10.23 체감(C1) 수수료미징구-오프라인-보수 체감(C1) 2017.10.23 - - - - -
FUND000069,KR5153450658,CLASS000834,C1,class_return,3Y,-,2017-10-23,5,[5],cell_grid,1.0,수수료미징구-오프라인-보수 2017.10.23 체감(C1) 수수료미징구-오프라인-보수 체감(C1) 2017.10.23 - - - - -
FUND000069,KR5153450658,CLASS000834,C1,class_return,5Y,-,2017-10-23,5,[5],cell_grid,1.0,수수료미징구-오프라인-보수 2017.10.23 체감(C1) 수수료미징구-오프라인-보수 체감(C1) 2017.10.23 - - - - -
FUND000069,KR5153450658,CLASS000834,C1,class_return,SINCE_INCEPTION,-,2017-10-23,5,[5],cell_grid,1.0,수수료미징구-오프라인-보수 2017.10.23 체감(C1) 수수료미징구-오프라인-보수 체감(C1) 2017.10.23 - - - - -
FUND000069,KR5153450658,CLASS000832,A-e,class_return,1Y,3.00,2017-10-27,5,[5],cell_grid,1.0,수수료선취-온라인(A-e) 2017.10.27 수수료선취-온라인(A-e) 2017.10.27 3.00 3.55 4.21 2.64 1.26
FUND000069,KR5153450658,CLASS000832,A-e,class_return,2Y,3.55,2017-10-27,5,[5],cell_grid,1.0,수수료선취-온라인(A-e) 2017.10.27 수수료선취-온라인(A-e) 2017.10.27 3.00 3.55 4.21 2.64 1.26
FUND000069,KR5153450658,CLASS000832,A-e,class_return,3Y,4.21,2017-10-27,5,[5],cell_grid,1.0,수수료선취-온라인(A-e) 2017.10.27 수수료선취-온라인(A-e) 2017.10.27 3.00 3.55 4.21 2.64 1.26
FUND000069,KR5153450658,CLASS000832,A-e,class_return,5Y,2.64,2017-10-27,5,[5],cell_grid,1.0,수수료선취-온라인(A-e) 2017.10.27 수수료선취-온라인(A-e) 2017.10.27 3.00 3.55 4.21 2.64 1.26
FUND000069,KR5153450658,CLASS000832,A-e,class_return,SINCE_INCEPTION,1.26,2017-10-27,5,[5],cell_grid,1.0,수수료선취-온라인(A-e) 2017.10.27 수수료선취-온라인(A-e) 2017.10.27 3.00 3.55 4.21 2.64 1.26
FUND000069,KR5153450658,CLASS000838,C-e,class_return,1Y,2.93,2020-05-20,5,[5],cell_grid,1.0,수수료미징구-온라인(C-e) 2020.05.20 수수료미징구-온라인(C-e) 2020.05.20 2.93 3.60 4.31 2.78 2.62
FUND000069,KR5153450658,CLASS000838,C-e,class_return,2Y,3.60,2020-05-20,5,[5],cell_grid,1.0,수수료미징구-온라인(C-e) 2020.05.20 수수료미징구-온라인(C-e) 2020.05.20 2.93 3.60 4.31 2.78 2.62
FUND000069,KR5153450658,CLASS000838,C-e,class_return,3Y,4.31,2020-05-20,5,[5],cell_grid,1.0,수수료미징구-온라인(C-e) 2020.05.20 수수료미징구-온라인(C-e) 2020.05.20 2.93 3.60 4.31 2.78 2.62
FUND000069,KR5153450658,CLASS000838,C-e,class_return,5Y,2.78,2020-05-20,5,[5],cell_grid,1.0,수수료미징구-온라인(C-e) 2020.05.20 수수료미징구-온라인(C-e) 2020.05.20 2.93 3.60 4.31 2.78 2.62
FUND000069,KR5153450658,CLASS000838,C-e,class_return,SINCE_INCEPTION,2.62,2020-05-20,5,[5],cell_grid,1.0,수수료미징구-온라인(C-e) 2020.05.20 수수료미징구-온라인(C-e) 2020.05.20 2.93 3.60 4.31 2.78 2.62
FUND000069,KR5153450658,CLASS000843,C-P,class_return,1Y,2.83,2017-10-27,5,[5],cell_grid,1.0,수수료미징구-오프라인-개인 2017.10.27 연금(C-P) 수수료미징구-오프라인-개인 연금(C-P) 2017.10.27 2.83 3.37 4.03 2.46 0.99
FUND000069,KR5153450658,CLASS000843,C-P,class_return,2Y,3.37,2017-10-27,5,[5],cell_grid,1.0,수수료미징구-오프라인-개인 2017.10.27 연금(C-P) 수수료미징구-오프라인-개인 연금(C-P) 2017.10.27 2.83 3.37 4.03 2.46 0.99
FUND000069,KR5153450658,CLASS000843,C-P,class_return,3Y,4.03,2017-10-27,5,[5],cell_grid,1.0,수수료미징구-오프라인-개인 2017.10.27 연금(C-P) 수수료미징구-오프라인-개인 연금(C-P) 2017.10.27 2.83 3.37 4.03 2.46 0.99
FUND000069,KR5153450658,CLASS000843,C-P,class_return,5Y,2.46,2017-10-27,5,[5],cell_grid,1.0,수수료미징구-오프라인-개인 2017.10.27 연금(C-P) 수수료미징구-오프라인-개인 연금(C-P) 2017.10.27 2.83 3.37 4.03 2.46 0.99
FUND000069,KR5153450658,CLASS000843,C-P,class_return,SINCE_INCEPTION,0.99,2017-10-27,5,[5],cell_grid,1.0,수수료미징구-오프라인-개인 2017.10.27 연금(C-P) 수수료미징구-오프라인-개인 연금(C-P) 2017.10.27 2.83 3.37 4.03 2.46 0.99
FUND000069,KR5153450658,CLASS000845,C-P2,class_return,1Y,2.84,2017-11-06,5,[5],cell_grid,1.0,수수료미징구-오프라인-퇴직 2017.11.06 연금(C-P2) 수수료미징구-오프라인-퇴직 연금(C-P2) 2017.11.06 2.84 3.38 4.04 2.48 0.92
FUND000069,KR5153450658,CLASS000845,C-P2,class_return,2Y,3.38,2017-11-06,5,[5],cell_grid,1.0,수수료미징구-오프라인-퇴직 2017.11.06 연금(C-P2) 수수료미징구-오프라인-퇴직 연금(C-P2) 2017.11.06 2.84 3.38 4.04 2.48 0.92
FUND000069,KR5153450658,CLASS000845,C-P2,class_return,3Y,4.04,2017-11-06,5,[5],cell_grid,1.0,수수료미징구-오프라인-퇴직 2017.11.06 연금(C-P2) 수수료미징구-오프라인-퇴직 연금(C-P2) 2017.11.06 2.84 3.38 4.04 2.48 0.92
FUND000069,KR5153450658,CLASS000845,C-P2,class_return,5Y,2.48,2017-11-06,5,[5],cell_grid,1.0,수수료미징구-오프라인-퇴직 2017.11.06 연금(C-P2) 수수료미징구-오프라인-퇴직 연금(C-P2) 2017.11.06 2.84 3.38 4.04 2.48 0.92
FUND000069,KR5153450658,CLASS000845,C-P2,class_return,SINCE_INCEPTION,0.92,2017-11-06,5,[5],cell_grid,1.0,수수료미징구-오프라인-퇴직 2017.11.06 연금(C-P2) 수수료미징구-오프라인-퇴직 연금(C-P2) 2017.11.06 2.84 3.38 4.04 2.48 0.92
FUND000069,KR5153450658,,,fund,1Y,3.23,2017-10-23,5,[5],cell_grid,1.0,투자실적 투자신탁 추이 투자실적 추이 투자신탁 3.23 3.77 4.44 2.86 1.62
FUND000069,KR5153450658,,,fund,2Y,3.77,2017-10-23,5,[5],cell_grid,1.0,투자실적 투자신탁 추이 투자실적 추이 투자신탁 3.23 3.77 4.44 2.86 1.62
FUND000069,KR5153450658,,,fund,3Y,4.44,2017-10-23,5,[5],cell_grid,1.0,투자실적 투자신탁 추이 투자실적 추이 투자신탁 3.23 3.77 4.44 2.86 1.62
FUND000069,KR5153450658,,,fund,5Y,2.86,2017-10-23,5,[5],cell_grid,1.0,투자실적 투자신탁 추이 투자실적 추이 투자신탁 3.23 3.77 4.44 2.86 1.62
FUND000069,KR5153450658,,,fund,SINCE_INCEPTION,1.62,2017-10-23,5,[5],cell_grid,1.0,투자실적 투자신탁 추이 투자실적 추이 투자신탁 3.23 3.77 4.44 2.86 1.62
FUND000069,KR5153450658,,,benchmark,1Y,2.87,2017-10-23,5,[5],cell_grid,1.0,"(연평균 2017.10.23 비교지수 수익률, (연평균 수익률, 비교지수 2.87 3.36 3.55 2.40 2.17"
FUND000069,KR5153450658,,,benchmark,2Y,3.36,2017-10-23,5,[5],cell_grid,1.0,"(연평균 2017.10.23 비교지수 수익률, (연평균 수익률, 비교지수 2.87 3.36 3.55 2.40 2.17"
FUND000069,KR5153450658,,,benchmark,3Y,3.55,2017-10-23,5,[5],cell_grid,1.0,"(연평균 2017.10.23 비교지수 수익률, (연평균 수익률, 비교지수 2.87 3.36 3.55 2.40 2.17"
FUND000069,KR5153450658,,,benchmark,5Y,2.40,2017-10-23,5,[5],cell_grid,1.0,"(연평균 2017.10.23 비교지수 수익률, (연평균 수익률, 비교지수 2.87 3.36 3.55 2.40 2.17"
FUND000069,KR5153450658,,,benchmark,SINCE_INCEPTION,2.17,2017-10-23,5,[5],cell_grid,1.0,"(연평균 2017.10.23 비교지수 수익률, (연평균 수익률, 비교지수 2.87 3.36 3.55 2.40 2.17"
FUND000069,KR5153450658,,,volatility,1Y,0.19,2017-10-23,5,[5],cell_grid,1.0,단위: %) 수익률 변동성 단위: %) 수익률 변동성 0.19 0.24 0.47 0.68 5.29
FUND000069,KR5153450658,,,volatility,2Y,0.24,2017-10-23,5,[5],cell_grid,1.0,단위: %) 수익률 변동성 단위: %) 수익률 변동성 0.19 0.24 0.47 0.68 5.29
FUND000069,KR5153450658,,,volatility,3Y,0.47,2017-10-23,5,[5],cell_grid,1.0,단위: %) 수익률 변동성 단위: %) 수익률 변동성 0.19 0.24 0.47 0.68 5.29
FUND000069,KR5153450658,,,volatility,5Y,0.68,2017-10-23,5,[5],cell_grid,1.0,단위: %) 수익률 변동성 단위: %) 수익률 변동성 0.19 0.24 0.47 0.68 5.29
FUND000069,KR5153450658,,,volatility,SINCE_INCEPTION,5.29,2017-10-23,5,[5],cell_grid,1.0,단위: %) 수익률 변동성 단위: %) 수익률 변동성 0.19 0.24 0.47 0.68 5.29
FUND000069,KR5153450658,CLASS000835,C2,class_return,1Y,-,2018-11-05,49,[49],cell_grid,1.0,종류C2 수수료미징구-오프라인-보수체감 종류C2 수수료미징구-오프라인-보수체감 - - - - -
FUND000069,KR5153450658,CLASS000835,C2,class_return,2Y,-,2018-11-05,49,[49],cell_grid,1.0,종류C2 수수료미징구-오프라인-보수체감 종류C2 수수료미징구-오프라인-보수체감 - - - - -
FUND000069,KR5153450658,CLASS000835,C2,class_return,3Y,-,2018-11-05,49,[49],cell_grid,1.0,종류C2 수수료미징구-오프라인-보수체감 종류C2 수수료미징구-오프라인-보수체감 - - - - -
FUND000069,KR5153450658,CLASS000835,C2,class_return,5Y,-,2018-11-05,49,[49],cell_grid,1.0,종류C2 수수료미징구-오프라인-보수체감 종류C2 수수료미징구-오프라인-보수체감 - - - - -
FUND000069,KR5153450658,CLASS000835,C2,class_return,SINCE_INCEPTION,-,2018-11-05,49,[49],cell_grid,1.0,종류C2 수수료미징구-오프라인-보수체감 종류C2 수수료미징구-오프라인-보수체감 - - - - -
FUND000069,KR5153450658,CLASS000836,C3,class_return,1Y,-,2019-11-22,49,[49],cell_grid,1.0,종류C3 수수료미징구-오프라인-보수체감 종류C3 수수료미징구-오프라인-보수체감 - - - - -
FUND000069,KR5153450658,CLASS000836,C3,class_return,2Y,-,2019-11-22,49,[49],cell_grid,1.0,종류C3 수수료미징구-오프라인-보수체감 종류C3 수수료미징구-오프라인-보수체감 - - - - -
FUND000069,KR5153450658,CLASS000836,C3,class_return,3Y,-,2019-11-22,49,[49],cell_grid,1.0,종류C3 수수료미징구-오프라인-보수체감 종류C3 수수료미징구-오프라인-보수체감 - - - - -
FUND000069,KR5153450658,CLASS000836,C3,class_return,5Y,-,2019-11-22,49,[49],cell_grid,1.0,종류C3 수수료미징구-오프라인-보수체감 종류C3 수수료미징구-오프라인-보수체감 - - - - -
FUND000069,KR5153450658,CLASS000836,C3,class_return,SINCE_INCEPTION,-,2019-11-22,49,[49],cell_grid,1.0,종류C3 수수료미징구-오프라인-보수체감 종류C3 수수료미징구-오프라인-보수체감 - - - - -
FUND000069,KR5153450658,CLASS000837,C4,class_return,1Y,3.22,2020-11-23,49,[49],cell_grid,1.0,종류C4 수수료미징구-오프라인-보수체감 종류C4 수수료미징구-오프라인-보수체감 3.22 3.77 4.43 - 2.81
FUND000069,KR5153450658,CLASS000837,C4,class_return,2Y,3.77,2020-11-23,49,[49],cell_grid,1.0,종류C4 수수료미징구-오프라인-보수체감 종류C4 수수료미징구-오프라인-보수체감 3.22 3.77 4.43 - 2.81
FUND000069,KR5153450658,CLASS000837,C4,class_return,3Y,4.43,2020-11-23,49,[49],cell_grid,1.0,종류C4 수수료미징구-오프라인-보수체감 종류C4 수수료미징구-오프라인-보수체감 3.22 3.77 4.43 - 2.81
FUND000069,KR5153450658,CLASS000837,C4,class_return,5Y,-,2020-11-23,49,[49],cell_grid,1.0,종류C4 수수료미징구-오프라인-보수체감 종류C4 수수료미징구-오프라인-보수체감 3.22 3.77 4.43 - 2.81
FUND000069,KR5153450658,CLASS000837,C4,class_return,SINCE_INCEPTION,2.81,2020-11-23,49,[49],cell_grid,1.0,종류C4 수수료미징구-오프라인-보수체감 종류C4 수수료미징구-오프라인-보수체감 3.22 3.77 4.43 - 2.81
FUND000069,KR5153450658,CLASS000841,F,class_return,1Y,-,2017-10-23,49,[49],cell_grid,1.0,"종류F 수수료미징구-오프라인-랩, 펀드 등 종류F 수수료미징구-오프라인-랩, 펀드 등 - - - - -"
FUND000069,KR5153450658,CLASS000841,F,class_return,2Y,-,2017-10-23,49,[49],cell_grid,1.0,"종류F 수수료미징구-오프라인-랩, 펀드 등 종류F 수수료미징구-오프라인-랩, 펀드 등 - - - - -"
FUND000069,KR5153450658,CLASS000841,F,class_return,3Y,-,2017-10-23,49,[49],cell_grid,1.0,"종류F 수수료미징구-오프라인-랩, 펀드 등 종류F 수수료미징구-오프라인-랩, 펀드 등 - - - - -"
FUND000069,KR5153450658,CLASS000841,F,class_return,5Y,-,2017-10-23,49,[49],cell_grid,1.0,"종류F 수수료미징구-오프라인-랩, 펀드 등 종류F 수수료미징구-오프라인-랩, 펀드 등 - - - - -"
FUND000069,KR5153450658,CLASS000841,F,class_return,SINCE_INCEPTION,-,2017-10-23,49,[49],cell_grid,1.0,"종류F 수수료미징구-오프라인-랩, 펀드 등 종류F 수수료미징구-오프라인-랩, 펀드 등 - - - - -"
FUND000069,KR5153450658,CLASS000842,S,class_return,1Y,3.02,2017-11-22,49,[49],cell_grid,1.0,종류S 수수료후취-온라인슈퍼 종류S 수수료후취-온라인슈퍼 3.02 3.57 4.23 2.66 1.24
FUND000069,KR5153450658,CLASS000842,S,class_return,2Y,3.57,2017-11-22,49,[49],cell_grid,1.0,종류S 수수료후취-온라인슈퍼 종류S 수수료후취-온라인슈퍼 3.02 3.57 4.23 2.66 1.24
FUND000069,KR5153450658,CLASS000842,S,class_return,3Y,4.23,2017-11-22,49,[49],cell_grid,1.0,종류S 수수료후취-온라인슈퍼 종류S 수수료후취-온라인슈퍼 3.02 3.57 4.23 2.66 1.24
FUND000069,KR5153450658,CLASS000842,S,class_return,5Y,2.66,2017-11-22,49,[49],cell_grid,1.0,종류S 수수료후취-온라인슈퍼 종류S 수수료후취-온라인슈퍼 3.02 3.57 4.23 2.66 1.24
FUND000069,KR5153450658,CLASS000842,S,class_return,SINCE_INCEPTION,1.24,2017-11-22,49,[49],cell_grid,1.0,종류S 수수료후취-온라인슈퍼 종류S 수수료후취-온라인슈퍼 3.02 3.57 4.23 2.66 1.24
FUND000069,KR5153450658,CLASS000844,C-Pe,class_return,1Y,2.96,2017-10-26,49,[49],cell_grid,1.0,종류C-Pe 수수료미징구-온라인-개인연금 종류C-Pe 수수료미징구-온라인-개인연금 2.96 3.50 4.17 2.60 1.16
FUND000069,KR5153450658,CLASS000844,C-Pe,class_return,2Y,3.50,2017-10-26,49,[49],cell_grid,1.0,종류C-Pe 수수료미징구-온라인-개인연금 종류C-Pe 수수료미징구-온라인-개인연금 2.96 3.50 4.17 2.60 1.16
FUND000069,KR5153450658,CLASS000844,C-Pe,class_return,3Y,4.17,2017-10-26,49,[49],cell_grid,1.0,종류C-Pe 수수료미징구-온라인-개인연금 종류C-Pe 수수료미징구-온라인-개인연금 2.96 3.50 4.17 2.60 1.16
FUND000069,KR5153450658,CLASS000844,C-Pe,class_return,5Y,2.60,2017-10-26,49,[49],cell_grid,1.0,종류C-Pe 수수료미징구-온라인-개인연금 종류C-Pe 수수료미징구-온라인-개인연금 2.96 3.50 4.17 2.60 1.16
FUND000069,KR5153450658,CLASS000844,C-Pe,class_return,SINCE_INCEPTION,1.16,2017-10-26,49,[49],cell_grid,1.0,종류C-Pe 수수료미징구-온라인-개인연금 종류C-Pe 수수료미징구-온라인-개인연금 2.96 3.50 4.17 2.60 1.16
FUND000069,KR5153450658,CLASS000846,C-P2e,class_return,1Y,2.97,2017-10-26,50,[50],cell_grid,1.0,종류C-P2e 수수료미징구-온라인-퇴직연금 종류C-P2e 수수료미징구-온라인-퇴직연금 2.97 3.51 4.18 2.61 1.19
FUND000069,KR5153450658,CLASS000846,C-P2e,class_return,2Y,3.51,2017-10-26,50,[50],cell_grid,1.0,종류C-P2e 수수료미징구-온라인-퇴직연금 종류C-P2e 수수료미징구-온라인-퇴직연금 2.97 3.51 4.18 2.61 1.19
FUND000069,KR5153450658,CLASS000846,C-P2e,class_return,3Y,4.18,2017-10-26,50,[50],cell_grid,1.0,종류C-P2e 수수료미징구-온라인-퇴직연금 종류C-P2e 수수료미징구-온라인-퇴직연금 2.97 3.51 4.18 2.61 1.19
FUND000069,KR5153450658,CLASS000846,C-P2e,class_return,5Y,2.61,2017-10-26,50,[50],cell_grid,1.0,종류C-P2e 수수료미징구-온라인-퇴직연금 종류C-P2e 수수료미징구-온라인-퇴직연금 2.97 3.51 4.18 2.61 1.19
FUND000069,KR5153450658,CLASS000846,C-P2e,class_return,SINCE_INCEPTION,1.19,2017-10-26,50,[50],cell_grid,1.0,종류C-P2e 수수료미징구-온라인-퇴직연금 종류C-P2e 수수료미징구-온라인-퇴직연금 2.97 3.51 4.18 2.61 1.19
