fund_id,product_code,team_class_code,class_id,mapping_status,raw_label,fee_type,channel,account_type,retail,eligibility,front_load_fee_text,back_load_fee_text,redemption_fee_text,switch_fee_text,total_fee_pct,distribution_fee_pct,peer_avg_fee_pct,total_fee_and_cost_pct,cost_projection_per_10m,fee_breakdown,source_pages,method,confidence,evidence
FUND000014,KR5172450019,CG,CLASS000197,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-무권유저비용,미징구,오프라인,,True,,없음,없음,없음,,1.777,0.980,-,1.778,"{""1y"":""187"",""2y"":""379"",""3y"":""578"",""5y"":""994"",""10y"":""2153""}","[{""label"":""management_fee"",""value"":""0.750""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.017""},{""label"":""other_expense"",""value"":""0.001""},{""label"":""transaction_cost"",""value"":""0.109""}]","[26,25,27]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.750'), (2, '0.980'), (3, '0.030'), (4, '0.017'), (5, '1.777'), (6, '0.001'), (7, '1.778'), (9, '0.109')]"
FUND000014,KR5172450019,Ce,CLASS000193,EXACT_NORMALIZED_MATCH,수수료미징구-온라인,미징구,온라인,,True,,없음,없음,없음,,1.797,1.000,1.160,1.798,"{""1y"":""189"",""2y"":""383"",""3y"":""584"",""5y"":""1005"",""10y"":""2175""}","[{""label"":""management_fee"",""value"":""0.750""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.017""},{""label"":""other_expense"",""value"":""0.001""},{""label"":""transaction_cost"",""value"":""0.109""}]","[4,26]",cell_grid,1.0,"클래스명: 수수료미징구- 온라인(Ce) | 없음 수수료미징구- 온라인(Ce) 없음 1.797 1.000 1.160 1.798 189 383 584 1,005 2,175"
FUND000014,KR5172450019,Cp,CLASS000198,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-개인연금,미징구,오프라인,개인연금,True,,없음,없음,없음,,1.517,0.720,-,1.518,"{""1y"":""159"",""2y"":""324"",""3y"":""495"",""5y"":""853"",""10y"":""1862""}","[{""label"":""management_fee"",""value"":""0.750""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.017""},{""label"":""other_expense"",""value"":""0.001""},{""label"":""transaction_cost"",""value"":""0.109""}]","[26,25,27]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.750'), (2, '0.720'), (3, '0.030'), (4, '0.017'), (5, '1.517'), (6, '0.001'), (7, '1.518'), (9, '0.109')]"
FUND000014,KR5172450019,Cp-E,CLASS000199,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-개인연금,미징구,온라인,개인연금,True,,없음,없음,없음,,1.157,0.360,-,1.158,"{""1y"":""122"",""2y"":""248"",""3y"":""379"",""5y"":""656"",""10y"":""1445""}","[{""label"":""management_fee"",""value"":""0.750""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.017""},{""label"":""other_expense"",""value"":""0.001""},{""label"":""transaction_cost"",""value"":""0.109""}]","[26,25,27]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.750'), (2, '0.360'), (3, '0.030'), (4, '0.017'), (5, '1.157'), (6, '0.001'), (7, '1.158'), (9, '0.109')]"
FUND000014,KR5172450019,Cp2,CLASS000201,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-퇴직연금,미징구,오프라인,퇴직연금,True,,없음,없음,없음,,1.647,0.850,-,1.648,"{""1y"":""173"",""2y"":""352"",""3y"":""536"",""5y"":""924"",""10y"":""2009""}","[{""label"":""management_fee"",""value"":""0.750""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.017""},{""label"":""other_expense"",""value"":""0.001""},{""label"":""transaction_cost"",""value"":""0.109""}]","[27,25,28]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.750'), (2, '0.850'), (3, '0.030'), (4, '0.017'), (5, '1.647'), (6, '0.001'), (7, '1.648'), (9, '0.109')]"
FUND000014,KR5172450019,Cp2-E,CLASS000203,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-퇴직연금,미징구,온라인,퇴직연금,True,,없음,없음,없음,,1.222,0.425,-,1.223,"{""1y"":""128"",""2y"":""262"",""3y"":""400"",""5y"":""692"",""10y"":""1522""}","[{""label"":""management_fee"",""value"":""0.750""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.017""},{""label"":""other_expense"",""value"":""0.001""},{""label"":""transaction_cost"",""value"":""0.109""}]","[27,25,28]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.750'), (2, '0.425'), (3, '0.030'), (4, '0.017'), (5, '1.222'), (6, '0.001'), (7, '1.223'), (9, '0.109')]"
FUND000014,KR5172450019,Cp2-F,CLASS000202,EXACT_NORMALIZED_MATCH,"수수료미징구-오프라인-퇴직연금,기관",미징구,오프라인,퇴직연금,False,,없음,없음,없음,,0.822,0.025,-,0.823,"{""1y"":""86"",""2y"":""176"",""3y"":""270"",""5y"":""469"",""10y"":""1044""}","[{""label"":""management_fee"",""value"":""0.750""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.017""},{""label"":""other_expense"",""value"":""0.001""},{""label"":""transaction_cost"",""value"":""0.109""}]","[27,25,28]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.750'), (2, '0.025'), (3, '0.030'), (4, '0.017'), (5, '0.822'), (6, '0.001'), (7, '0.823'), (9, '0.109')]"
FUND000014,KR5172450019,I,CLASS000195,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-고액,미징구,오프라인,,False,,없음,없음,없음,,0.827,0.030,-,0.828,"{""1y"":""87"",""2y"":""177"",""3y"":""271"",""5y"":""472"",""10y"":""1049""}","[{""label"":""management_fee"",""value"":""0.750""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.017""},{""label"":""other_expense"",""value"":""0.001""},{""label"":""transaction_cost"",""value"":""0.109""}]","[26,25,27]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.750'), (2, '0.030'), (3, '0.030'), (4, '0.017'), (5, '0.827'), (6, '0.001'), (7, '0.828'), (9, '0.109')]"
FUND000014,KR5172450019,S,CLASS000196,EXACT_NORMALIZED_MATCH,수수료후취-온라인슈퍼,후취,온라인슈퍼,,True,,,3년 이내 환매시 환매금액의 0.15% 이내,없음,,1.147,0.350,-,1.148,"{""1y"":""121"",""2y"":""246"",""3y"":""376"",""5y"":""650"",""10y"":""1434""}","[{""label"":""management_fee"",""value"":""0.750""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.017""},{""label"":""other_expense"",""value"":""0.001""},{""label"":""transaction_cost"",""value"":""0.109""}]","[26,25,27]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.750'), (2, '0.350'), (3, '0.030'), (4, '0.017'), (5, '1.147'), (6, '0.001'), (7, '1.148'), (9, '0.109')]"
FUND000014,KR5172450019,S-P,CLASS000200,EXACT_NORMALIZED_MATCH,수수료미징구-온라인슈퍼-개인연금,미징구,온라인슈퍼,개인연금,True,,없음,없음,없음,,1.077,0.280,-,1.078,"{""1y"":""113"",""2y"":""231"",""3y"":""353"",""5y"":""611"",""10y"":""1351""}","[{""label"":""management_fee"",""value"":""0.750""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.017""},{""label"":""other_expense"",""value"":""0.001""},{""label"":""transaction_cost"",""value"":""0.109""}]","[26,25,27]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.750'), (2, '0.280'), (3, '0.030'), (4, '0.017'), (5, '1.077'), (6, '0.001'), (7, '1.078'), (9, '0.109')]"
FUND000014,KR5172450019,W,CLASS000194,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-랩,미징구,오프라인,,False,,없음,없음,없음,,0.797,0.000,-,0.798,"{""1y"":""84"",""2y"":""171"",""3y"":""262"",""5y"":""455"",""10y"":""1014""}","[{""label"":""management_fee"",""value"":""0.750""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.017""},{""label"":""other_expense"",""value"":""0.001""},{""label"":""transaction_cost"",""value"":""0.109""}]","[26,25,27]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.750'), (2, '0.000'), (3, '0.030'), (4, '0.017'), (5, '0.797'), (6, '0.001'), (7, '0.798'), (9, '0.109')]"
FUND000019,KR5174420011,C,CLASS000241,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-개인연금,미징구,오프라인,개인연금,True,,없음,없음,없음,없음,0.538,0.35,0.400,0.5500,"{""1y"":""56"",""2y"":""115"",""3y"":""177"",""5y"":""308"",""10y"":""691""}","[{""label"":""management_fee"",""value"":""0.1500""},{""label"":""trustee_fee"",""value"":""0.0200""},{""label"":""admin_fee"",""value"":""0.0180""},{""label"":""other_expense"",""value"":""0.0026""},{""label"":""transaction_cost"",""value"":""0.0024""}]","[4,26]",cell_grid,1.0,클래스명: 수수료미징구- 오프라인형(C) | 없음 없음 0.538% 0.35% 0.400% 0.5500% 56 115 177 308 691
FUND000019,KR5174420011,C-E,CLASS000243,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-개인연금,미징구,온라인,개인연금,True,,없음,없음,없음,없음,0.358,0.17,0.270,0.3696,"{""1y"":""38"",""2y"":""78"",""3y"":""119"",""5y"":""208"",""10y"":""468""}","[{""label"":""management_fee"",""value"":""0.1500""},{""label"":""trustee_fee"",""value"":""0.0200""},{""label"":""admin_fee"",""value"":""0.0180""},{""label"":""other_expense"",""value"":""0.0022""},{""label"":""transaction_cost"",""value"":""0.0024""}]","[4,27]",cell_grid,1.0,클래스명: 투자비용 수수료미징구- 온라인형(C-E) | 없음 없음 0.358% 0.17% 0.270% 0.3696% 38 78 119 208 468
FUND000019,KR5174420011,S-P,CLASS000242,EXACT_NORMALIZED_MATCH,수수료미징구-온라인슈퍼-개인연금,미징구,온라인슈퍼,개인연금,True,,없음,없음,없음,없음,0.3380,0.1500,-,0.3404,"{""1y"":""36"",""2y"":""73"",""3y"":""113"",""5y"":""197"",""10y"":""443""}","[{""label"":""management_fee"",""value"":""0.1500""},{""label"":""trustee_fee"",""value"":""0.0200""},{""label"":""admin_fee"",""value"":""0.0180""},{""label"":""other_expense"",""value"":""0.0024""},{""label"":""transaction_cost"",""value"":""0.0024""}]","[27,28]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.1500'), (2, '0.1500'), (3, '0.0200'), (4, '0.0180'), (5, '0.3380'), (7, '0.0024'), (8, '0.3404'), (9, '0.3497'), (10, '0.0024')]"
FUND000075,KR518101002M,C,CLASS000883,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-퇴직연금,미징구,오프라인,퇴직연금,True,근로자퇴직급여보장법에 의한 퇴직연 금 및 개인퇴직계좌,없음,없음,없음,없음,0.38,0.2,-,0.39,"{""1y"":""39"",""2y"":""81"",""3y"":""125"",""5y"":""219"",""10y"":""487""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.02""},{""label"":""admin_fee"",""value"":""0.01""}]","[3,12]",cell_grid,1.0,클래스명: 수수료미징구-오프라인-퇴 직연금(C) | - 수수료미징구-오프라인-퇴 직연금(C) - 0.38 0.2 - 0.39 39 81 125 219 487
FUND000075,KR518101002M,C-F,CLASS000884,EXACT_NORMALIZED_MATCH,"수수료미징구-직판-퇴직연금,펀드등",미징구,직판,퇴직연금,False,집합투자업자가 판매하는 수익증권에,없음,없음,없음,없음,0.18,-,-,0.18,"{""1y"":""18"",""2y"":""37"",""3y"":""58"",""5y"":""101"",""10y"":""224""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.02""},{""label"":""admin_fee"",""value"":""0.01""}]","[22,21,23]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.15'), (3, '0.02'), (4, '0.01'), (5, '0.18'), (7, '0.18'), (9, '0.18')]"
FUND000075,KR518101002M,C-P2I,CLASS000886,EXACT_NORMALIZED_MATCH,"수수료미징구-오프라인-퇴직연금,고액",미징구,오프라인,퇴직연금,False,근로자퇴직급여보장법에 의한 확정급 여형퇴직연금제도를 설정한 사용자 중 30억 이상 투자자 및 퇴직연금사업자,없음,없음,없음,없음,0.2300,0.05,-,0.23,"{""1y"":""23"",""2y"":""48"",""3y"":""74"",""5y"":""129"",""10y"":""287""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.02""},{""label"":""admin_fee"",""value"":""0.01""}]","[12,22,23]",detail_table_cross_validated,0.7,"[상세표 보강] [(4, '0.15'), (5, '0.05'), (6, '0.02'), (7, '0.01')]"
FUND000075,KR518101002M,C-P2e,CLASS000885,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-퇴직연금,미징구,온라인,퇴직연금,True,"근로자퇴직급여보장법에 의한 퇴직연 금 및 개인퇴직계좌, 퇴직연금사업자 중 온라인 가입자",없음,없음,없음,없음,0.28,0.1,-,0.28,"{""1y"":""28"",""2y"":""58"",""3y"":""90"",""5y"":""157"",""10y"":""349""}","[{""label"":""management_fee"",""value"":""0.15""},{""label"":""trustee_fee"",""value"":""0.02""},{""label"":""admin_fee"",""value"":""0.01""}]","[3,12]",cell_grid,1.0,클래스명: 수수료미징구-온라인-퇴직 연금(C-P2e) | - 수수료미징구-온라인-퇴직 연금(C-P2e) - 0.28 0.1 - 0.28 28 58 90 157 349
FUND000092,KR518101012M,C,CLASS001069,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-퇴직연금,미징구,오프라인,퇴직연금,True,,없음,없음,90일 미만 : 이익금의 30%,,0.5400,0.3950,0.3900,0.5517,"{""1y"":""57"",""2y"":""116"",""3y"":""177"",""5y"":""309"",""10y"":""693""}","[{""label"":""management_fee"",""value"":""0.1100""},{""label"":""trustee_fee"",""value"":""0.0200""},{""label"":""admin_fee"",""value"":""0.0150""},{""label"":""other_expense"",""value"":""0.0027""},{""label"":""transaction_cost"",""value"":""0.0139""}]","[5,35]",cell_grid,1.0,클래스명: 수수료미 징구-오 프라인- 퇴직연금 (C) | 없음 수수료미 징구-오 프라인- 퇴직연금 (C) 없음 0.5400 0.3950 0.3900 0.5517 57 116 177 309 693
FUND000092,KR518101012M,C-e,CLASS001070,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-퇴직연금,미징구,온라인,퇴직연금,True,,없음,없음,없음,,0.3430,0.1980,0.2500,0.3546,"{""1y"":""36"",""2y"":""74"",""3y"":""114"",""5y"":""199"",""10y"":""449""}","[{""label"":""management_fee"",""value"":""0.1100""},{""label"":""trustee_fee"",""value"":""0.0200""},{""label"":""admin_fee"",""value"":""0.0150""},{""label"":""other_expense"",""value"":""0.0027""},{""label"":""transaction_cost"",""value"":""0.0138""}]","[6,35]",cell_grid,1.0,클래스명: 수수료미 징구-온 라인-퇴 직연금 (C-e) | 없음 수수료미 징구-온 라인-퇴 직연금 (C-e) 없음 0.3430 0.1980 0.2500 0.3546 36 74 114 199 449
FUND000092,KR518101012M,S-R,CLASS001071,EXACT_NORMALIZED_MATCH,수수료미징구-온라인슈퍼-퇴직연금,미징구,온라인슈퍼,퇴직연금,True,,없음,없음,없음,,0.2450,0.1000,-,0.2538,"{""1y"":""26"",""2y"":""53"",""3y"":""82"",""5y"":""143"",""10y"":""323""}","[{""label"":""management_fee"",""value"":""0.1100""},{""label"":""trustee_fee"",""value"":""0.0200""},{""label"":""admin_fee"",""value"":""0.0150""},{""label"":""other_expense"",""value"":""0.0000""},{""label"":""transaction_cost"",""value"":""0.0137""}]","[35,37]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.1100'), (2, '0.1000'), (3, '0.0200'), (4, '0.0150'), (5, '0.2450'), (6, '0.0000'), (7, '0.2450'), (9, '0.2538'), (10, '0.0137')]"
FUND000063,KR518102001M,C,CLASS000800,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-퇴직연금,미징구,오프라인,퇴직연금,True,근로자퇴직급여보장법에 의한 퇴직연 금 가입자,없음,없음,없음,없음,0.95,0.5,-,0.95,"{""1y"":""97"",""2y"":""199"",""3y"":""306"",""5y"":""534"",""10y"":""1187""}","[{""label"":""management_fee"",""value"":""0.4""},{""label"":""trustee_fee"",""value"":""0.03""},{""label"":""admin_fee"",""value"":""0.02""}]","[3,12]",cell_grid,1.0,클래스명: 수수료미징구-오프라인-퇴 직연금(C) | - 수수료미징구-오프라인-퇴 직연금(C) - 0.95 0.5 - 0.95 97 199 306 534 1187
FUND000063,KR518102001M,C-F,CLASS000801,EXACT_NORMALIZED_MATCH,"수수료미징구-직판-퇴직연금,펀드등",미징구,직판,퇴직연금,False,집합투자업자가 판매하는 수익증권에 가입하는 것으로 근로자퇴직급여보장 법에 의한 퇴직연금 가입자를 대상으로 하는 집합투자기구 또는 퇴직연금보험,없음,없음,없음,없음,0.45,-,-,0.45,"{""1y"":""46"",""2y"":""94"",""3y"":""145"",""5y"":""253"",""10y"":""562""}","[{""label"":""management_fee"",""value"":""0.4""},{""label"":""trustee_fee"",""value"":""0.03""},{""label"":""admin_fee"",""value"":""0.02""}]","[22,21]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.4'), (3, '0.03'), (4, '0.02'), (5, '0.45'), (7, '0.45'), (9, '0.45')]"
FUND000063,KR518102001M,C-P2e,CLASS000802,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-퇴직연금,미징구,온라인,퇴직연금,True,"근로자퇴직급여보장법에 의한 퇴직연 금 및 개인퇴직계좌, 퇴직연금사업자 중 온라인 가입자",없음,없음,없음,없음,0.7,0.25,-,0.7,"{""1y"":""71"",""2y"":""146"",""3y"":""225"",""5y"":""393"",""10y"":""874""}","[{""label"":""management_fee"",""value"":""0.4""},{""label"":""trustee_fee"",""value"":""0.03""},{""label"":""admin_fee"",""value"":""0.02""}]","[3,12]",cell_grid,1.0,클래스명: 수수료미징구-온라인-퇴직 연금(C-P2e) | - 수수료미징구-온라인-퇴직 연금(C-P2e) - 0.7 0.25 - 0.7 71 146 225 393 874
FUND000085,KR5185450009,A-e,CLASS001005,EXACT_NORMALIZED_MATCH,수수료선취-온라인,선취,온라인,,True,판매회사의 전자매체(온라 인)를 이용하여 가입한 자 (선취판매수수료 징구),납입금액의 0.5% 이내,없음,없음,없음,1.100,0.35,1.02,1.106,"{""1y"":""163"",""2y"":""281"",""3y"":""405"",""5y"":""673"",""10y"":""1469""}","[{""label"":""management_fee"",""value"":""0.7000""},{""label"":""trustee_fee"",""value"":""0.0300""},{""label"":""admin_fee"",""value"":""0.0200""},{""label"":""other_expense"",""value"":""0.0061""},{""label"":""transaction_cost"",""value"":""0.1355""}]","[3,29]",cell_grid,1.0,"클래스명: 수수료선취- 온라인(A-e) 투자비용 | 납입 금액의 0.5%이내 납입 금액의 0.5%이내 1.100 0.35 1.02 1.106 163 281 405 673 1,469"
FUND000085,KR5185450009,A1,CLASS000997,EXACT_NORMALIZED_MATCH,수수료선취-오프라인,선취,오프라인,,True,가입제한 없음 (선취판매수수료 징구),납입금액의 1.0% 이내,없음,없음,없음,1.730,0.98,1.37,1.737,"{""1y"":""275"",""2y"":""460"",""3y"":""655"",""5y"":""1073"",""10y"":""2316""}","[{""label"":""management_fee"",""value"":""0.7000""},{""label"":""trustee_fee"",""value"":""0.0300""},{""label"":""admin_fee"",""value"":""0.0200""},{""label"":""other_expense"",""value"":""0.0067""},{""label"":""transaction_cost"",""value"":""0.1350""}]","[3,28]",cell_grid,1.0,"클래스명: 수수료선취- 오프라인(A1) | 납입 금액의 1.0%이내 납입 금액의 1.0%이내 1.730 0.98 1.37 1.737 275 460 655 1,073 2,316"
FUND000085,KR5185450009,AG,CLASS001008,EXACT_NORMALIZED_MATCH,수수료선취-오프라인-무권유저비용,선취,오프라인,,True,투자자문업자로부터 투자자 문을 받고 그 결과에 따라 펀드 매수를 요청하는 등 금융기관등으로부터 별도의 투자권유 없이 가입한 자 (선취판매수수료 징구),납입금액의 0.75% 이내,없음,없음,없음,1.4800,0.7300,-,1.4800,"{""1y"":""225"",""2y"":""383"",""3y"":""549"",""5y"":""906"",""10y"":""1968""}","[{""label"":""management_fee"",""value"":""0.7000""},{""label"":""trustee_fee"",""value"":""0.0300""},{""label"":""admin_fee"",""value"":""0.0200""}]","[29,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.7000'), (2, '0.7300'), (3, '0.0300'), (4, '0.0200'), (5, '1.4800'), (8, '1.4800'), (9, '1.4800')]"
FUND000085,KR5185450009,C-F,CLASS001003,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-기관,미징구,오프라인,,False,,없음,없음,,없음,0.8100,0.0600,-,0.8100,"{""1y"":""83"",""2y"":""170"",""3y"":""262"",""5y"":""459"",""10y"":""1044""}","[{""label"":""management_fee"",""value"":""0.7000""},{""label"":""trustee_fee"",""value"":""0.0300""},{""label"":""admin_fee"",""value"":""0.0200""}]","[29,30]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.7000'), (2, '0.0600'), (3, '0.0300'), (4, '0.0200'), (5, '0.8100'), (8, '0.8100'), (9, '0.8100')]"
FUND000085,KR5185450009,C-P,CLASS001007,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-개인연금,미징구,오프라인,개인연금,True,소득세법 제20조의3 및 소득세법시행령 제40조의 2에 따른 연금저축계좌를 통하여 가입한 투자자 (판 매수수료가 징구되지 않는 수익증권),없음,없음,없음,없음,1.6500,0.9000,-,1.6554,"{""1y"":""170"",""2y"":""348"",""3y"":""535"",""5y"":""938"",""10y"":""2134""}","[{""label"":""management_fee"",""value"":""0.7000""},{""label"":""trustee_fee"",""value"":""0.0300""},{""label"":""admin_fee"",""value"":""0.0200""},{""label"":""other_expense"",""value"":""0.0054""},{""label"":""transaction_cost"",""value"":""0.1425""}]","[29,30]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.7000'), (2, '0.9000'), (3, '0.0300'), (4, '0.0200'), (5, '1.6500'), (7, '0.0054'), (8, '1.6554'), (9, '1.6554'), (10, '0.1425')]"
FUND000085,KR5185450009,C-P2(퇴직연금),CLASS001010,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-퇴직연금,미징구,오프라인,퇴직연금,True,"근로자퇴직급여보장법에 의 한 퇴직연금 및 개인퇴직계 좌, 퇴직연금사업자",없음,없음,없음,없음,1.5700,0.8200,-,1.5750,"{""1y"":""161"",""2y"":""331"",""3y"":""509"",""5y"":""892"",""10y"":""2031""}","[{""label"":""management_fee"",""value"":""0.7000""},{""label"":""trustee_fee"",""value"":""0.0300""},{""label"":""admin_fee"",""value"":""0.0200""},{""label"":""other_expense"",""value"":""0.0050""},{""label"":""transaction_cost"",""value"":""0.1324""}]","[29,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.7000'), (2, '0.8200'), (3, '0.0300'), (4, '0.0200'), (5, '1.5700'), (7, '0.0050'), (8, '1.5750'), (9, '1.5750'), (10, '0.1324')]"
FUND000085,KR5185450009,C-P2e(퇴직연금),CLASS001011,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-퇴직연금,미징구,온라인,퇴직연금,True,"판매회사의 전자매체(온라 인)를 이용하여 가입한 자 로서, 근로자퇴직급여보장 법에 의한 퇴직연금 및 개 인퇴직계좌, 퇴직연금사업 자",없음,없음,없음,없음,1.1600,0.4100,-,1.1660,"{""1y"":""120"",""2y"":""245"",""3y"":""377"",""5y"":""660"",""10y"":""1503""}","[{""label"":""management_fee"",""value"":""0.7000""},{""label"":""trustee_fee"",""value"":""0.0300""},{""label"":""admin_fee"",""value"":""0.0200""},{""label"":""other_expense"",""value"":""0.0060""},{""label"":""transaction_cost"",""value"":""0.1336""}]","[29,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.7000'), (2, '0.4100'), (3, '0.0300'), (4, '0.0200'), (5, '1.1600'), (7, '0.0060'), (8, '1.1660'), (9, '1.1660'), (10, '0.1336')]"
FUND000085,KR5185450009,C-Pe,CLASS001009,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-개인연금,미징구,온라인,개인연금,True,판매회사의 전자매체(온라 인)를 이용하여 가입한 자 로서 소득세법 제20조의3 및 소득세법시행령 제40 조의2에 따른 연금저축계 좌를 통하여 가입한 투자자 (판매수수료가 징구되지 않 는 수익증권),없음,없음,없음,없음,1.2000,0.4500,-,1.2053,"{""1y"":""124"",""2y"":""253"",""3y"":""390"",""5y"":""683"",""10y"":""1554""}","[{""label"":""management_fee"",""value"":""0.7000""},{""label"":""trustee_fee"",""value"":""0.0300""},{""label"":""admin_fee"",""value"":""0.0200""},{""label"":""other_expense"",""value"":""0.0053""},{""label"":""transaction_cost"",""value"":""0.1340""}]","[29,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.7000'), (2, '0.4500'), (3, '0.0300'), (4, '0.0200'), (5, '1.2000'), (7, '0.0053'), (8, '1.2053'), (9, '1.2053'), (10, '0.1340')]"
FUND000085,KR5185450009,C-W,CLASS001004,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-랩,미징구,오프라인,,False,판매회사의 일임형 Wrap 계좌를 보유한 자,없음,없음,없음,없음,0.7500,0.0000,-,0.7500,"{""1y"":""77"",""2y"":""158"",""3y"":""242"",""5y"":""425"",""10y"":""967""}","[{""label"":""management_fee"",""value"":""0.7000""},{""label"":""trustee_fee"",""value"":""0.0300""},{""label"":""admin_fee"",""value"":""0.0200""}]","[29,30]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.7000'), (2, '0.0000'), (3, '0.0300'), (4, '0.0200'), (5, '0.7500'), (8, '0.7500'), (9, '0.7500')]"
FUND000085,KR5185450009,C-e,CLASS001002,EXACT_NORMALIZED_MATCH,수수료미징구-온라인,미징구,온라인,,True,판매회사의 전자매체(온라 인)를 이용하여 가입한 자,없음,없음,없음,없음,1.720,0.97,1.16,1.727,"{""1y"":""177"",""2y"":""363"",""3y"":""558"",""5y"":""978"",""10y"":""2226""}","[{""label"":""management_fee"",""value"":""0.7000""},{""label"":""trustee_fee"",""value"":""0.0300""},{""label"":""admin_fee"",""value"":""0.0200""},{""label"":""other_expense"",""value"":""0.0067""},{""label"":""transaction_cost"",""value"":""0.1349""}]","[3,28]",cell_grid,1.0,"클래스명: 수수료미징구- 온라인(C-e) ※ 로 자동 | 없음 없음 1.720 0.97 1.16 1.727 177 363 558 978 2,226"
FUND000085,KR5185450009,C1,CLASS000998,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-보수체감,미징구,오프라인,,True,가입제한 없음,없음,없음,없음,없음,2.250,1.50,1.59,2.255,"{""1y"":""231"",""2y"":""458"",""3y"":""655"",""5y"":""1056"",""10y"":""2246""}","[{""label"":""management_fee"",""value"":""0.7000""},{""label"":""trustee_fee"",""value"":""0.0300""},{""label"":""admin_fee"",""value"":""0.0200""},{""label"":""other_expense"",""value"":""0.0048""},{""label"":""transaction_cost"",""value"":""0.1504""}]","[3,28]",cell_grid,1.0,"클래스명: 수수료미징구- 오프라인- 보수체감(C1) | 없음 없음 2.250 1.50 1.59 2.255 231 458 655 1,056 2,246"
